Date,Open,High,Low,Close,Adj Close,Volume,Daily Return (%),7d MA Close
2012-06-27,32.459999084472656,32.900001525878906,31.899999618530277,32.22999954223633,32.10735321044922,28568000,-0.7085629966833522,32.25571414402553
2012-06-28,31.959999084472656,32.189998626708984,30.899999618530277,31.36000061035156,31.240663528442383,17713300,-1.8773419627931047,32.177142824445454
2012-06-29,31.920000076293945,31.989999771118164,30.76000022888184,31.100000381469727,30.981653213500977,19526900,-2.5689213435597975,32.10571425301688
2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.652908325195312,14122000,-1.53599853515625,31.952857153756277
2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.081274032592773,8763600,0.9382106663181481,31.688571657453263
2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.46999931335449,31.350244522094727,10032100,0.47892598975682,31.604285648890905
2012-07-06,31.440000534057617,31.899999618530277,31.26000022888184,31.729999542236328,31.6092529296875,10945600,0.9223886871902796,31.40857151576451
2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.04758071899414,17785200,0.21806759548805665,31.39999989100865
2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.46999931335449,31.350244522094727,14269500,-2.960225047139694,31.415713991437638
2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.96999931335449,30.852148056030277,13030300,-1.6200769895106844,31.39714241027832
2012-07-12,30.700000762939453,31.399999618530277,30.600000381469727,30.809999465942383,30.6927547454834,11300700,0.3583019552746017,31.40285655430385
2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.71999931335449,30.60309791564941,8108300,-1.0309329662834468,31.334284918648855
2012-07-16,30.5,30.5,28.209999084472656,28.25,28.142498016357425,24672100,-7.377049180327869,30.874285016741073
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530277,28.09000015258789,27.98310852050781,30438600,-1.3693799013938244,30.354285103934153
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530277,29.11000061035156,28.99922561645508,16841800,2.825860683507243,29.917142595563615
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,28.8896427154541,13685100,-1.3940831334216641,29.56428555079869
2012-07-20,29.0,29.46999931335449,28.71999931335449,28.76000022888184,28.65055656433105,11869100,-0.8275854176488293,29.248571395874023
2012-07-23,28.1200008392334,29.0,28.01000022888184,28.75,28.640594482421875,12390700,2.2403952416943684,28.954285757882253
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.341737747192383,11539800,-1.283826980578399,28.630000250680105
2012-07-25,28.38999938964844,29.489999771118164,28.07999992370605,29.34000015258789,29.228349685668945,17230200,3.346251438405591,28.785714558192662
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.747825622558597,64597400,-3.243241868577562,28.60857173374721
2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.619773864746094,123102300,2.2423395361778957,27.837142944335938
2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530277,23.06190299987793,29285900,-3.5416682561238457,27.001428604125977
2012-07-31,23.3700008392334,23.3700008392334,21.61000061035156,21.709999084472656,21.627384185791016,56179400,-7.103130916341015,25.994285583496094
2012-08-01,21.5,21.57999992370605,20.84000015258789,20.8799991607666,20.8005428314209,44604400,-2.883724833643714,24.869999749319895
2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,19.963741302490234,56374500,-3.5146823598815073,23.66857119968959
2012-08-03,20.36000061035156,22.15999984741211,19.899999618530277,21.09000015258789,21.009746551513672,80647000,3.585459333754542,22.489999771118164
2012-08-06,21.38999938964844,22.149999618530277,21.299999237060547,21.920000076293945,21.83658599853516,27778900,2.4777966422102606,21.78571401323591
2012-08-07,22.200000762939453,22.450000762939453,20.5,20.71999931335449,20.641151428222656,36782900,-6.666672967217506,21.358571188790457
2012-08-08,20.709999084472656,21.149999618530277,20.21999931335449,20.71999931335449,20.641151428222656,29537400,0.04828695955534864,21.01142828805106
2012-08-09,20.75,21.170000076293945,20.61000061035156,21.01000022888184,20.9300479888916,15610700,1.2530131512377807,20.911428451538086
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.72700500488281,25794700,1.8682840793136324,21.04428563799177
2012-08-13,22.149999618530277,22.450000762939453,21.399999618530277,21.600000381469727,21.517803192138672,24973100,-2.4830665757683867,21.267142704554967
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.30244255065918,39308800,-4.81083929932866,21.165713991437638
2012-08-15,20.63999938964844,21.40999984741211,20.399999618530277,21.200000762939453,21.119327545166016,47861100,2.7131850283477674,21.062856946672714
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.79438781738281,157565300,-2.788648140563752,20.941428593226842
2012-08-17,20.01000022888184,20.07999992370605,19.0,19.049999237060547,18.97750663757324,129293400,-4.797606101151642,20.702857153756277
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.01000022888184,19.933853149414062,101186600,5.03937548697468,20.560000010899135
2012-08-21,19.57999992370605,19.979999542236328,19.09000015258789,19.15999984741211,19.087087631225582,70640600,-2.1450463632813195,20.18142863682338
2012-08-22,19.36000061035156,19.530000686645508,18.959999084472656,19.440000534057617,19.36602210998535,49892200,0.41322273338815524,19.872857230050222
2012-08-23,19.5,19.729999542236328,19.36000061035156,19.440000534057617,19.36602210998535,32813700,-0.3076895689352965,19.73857171194894
2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.336137771606445,29622200,-0.5635277037496792,19.482857295445033
2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530277,19.07712745666504,20704000,-1.7444851543391315,19.37999997820173
2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.266403198242188,25417000,1.2565432791876012,19.421428680419922
2012-08-29,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,19.027318954467773,16124700,-1.1387128200288195,19.29142870221819
2012-08-30,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,19.01735496520996,30647500,-0.9340960088211161,19.281428745814733
2012-08-31,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,17.991275787353516,58764200,-3.3190622543063397,19.084285736083984
2012-09-04,18.07999992370605,18.270000457763672,17.549999237060547,17.729999542236328,17.66253089904785,46622400,-1.9358428260323781,18.839999880109513
2012-09-05,18.270000457763672,18.75,18.18000030517578,18.57999992370605,18.509296417236328,60781800,1.6967676966348832,18.72142846243722
2012-09-06,18.739999771118164,19.26000022888184,18.71999931335449,18.959999084472656,18.887849807739254,46066500,1.1739557953119732,18.694285529000418
2012-09-07,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.907772064208984,36371700,-0.6282766326529491,18.64285687037877
2012-09-10,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,18.73841857910156,24797800,-1.3116474659231543,18.601428168160574
2012-09-11,18.920000076293945,19.57999992370605,18.850000381469727,19.43000030517578,19.356061935424805,50508200,2.6955614525649354,18.649999618530273
2012-09-12,20.76000022888184,21.15999984741211,20.280000686645508,20.93000030517578,20.8503532409668,121584000,0.8188828247575515,19.05999973842076
2012-09-13,20.959999084472656,21.479999542236328,20.61000061035156,20.709999084472656,20.631187438964844,65041600,-1.1927481437019818,19.485713958740234
2012-09-14,21.1299991607666,22.07999992370605,20.899999618530277,22.0,21.916278839111328,72819800,4.117372805431927,19.9742853982108
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.438108444213867,50667600,-5.072781714424561,20.339999880109513
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.78677749633789,36760500,1.2500020972004273,20.752857208251953
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.20137405395508,78782800,5.9117833467038565,21.39285741533552
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.50403594970703,57248900,-1.8679422094918348,21.84428596496582
2012-09-21,22.96999931335449,23.239999771118164,22.600000381469727,22.86000061035156,22.773008346557617,51218100,-0.47887987066232834,22.120000294276647
2012-09-24,21.780000686645508,21.979999542236328,20.36000061035156,20.790000915527344,20.710886001586918,79106500,-4.545453351271868,22.13142912728446
2012-09-25,21.200000762939453,21.209999084472656,20.21999931335449,20.280000686645508,20.20282745361328,46291700,-4.339622845213445,21.88571493966239
2012-09-26,20.149999618530277,20.780000686645508,19.799999237060547,20.6200008392334,20.54153251647949,38271900,2.332512305711909,21.757143565586635
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.242673873901367,30215900,-3.1919965869454296,21.535714830671036
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.57757568359375,65486000,5.298979916184219,21.302857535226003
2012-10-01,22.07999992370605,22.59000015258789,21.729999542236328,21.989999771118164,21.90632057189941,51262700,-0.4076093881289328,21.217143195016043
2012-10-02,22.07999992370605,22.489999771118164,21.81999969482422,22.270000457763672,22.18525505065918,29341400,0.860509668089391,21.132857458932058
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.82999992370605,21.74692916870117,32000100,-2.1076203113648546,21.281428745814733
2012-10-04,22.31999969482422,22.399999618530277,21.40999984741211,21.950000762939453,21.86647224426269,46892100,-1.6577013303927806,21.520000185285294
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.83043098449707,40529300,-2.698929408484941,21.56142861502511
2012-10-08,20.399999618530277,20.75,20.15999984741211,20.399999618530277,20.32236862182617,32236700,0.0,21.57285717555455
2012-10-09,20.38999938964844,20.549999237060547,19.96999931335449,20.229999542236328,20.15301513671875,27161800,-0.7846976567019486,21.368571417672293
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.63999938964844,19.565261840820312,39321800,-1.4550973963207996,21.03285707746233
2012-10-11,19.8799991607666,19.959999084472656,19.61000061035156,19.75,19.674840927124023,21817300,-0.6539193473566958,20.67285701206752
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.44571876525879,18809400,-1.1645546442345727,20.342857088361466
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.44571876525879,20189700,-0.8130073421291051,19.99571418762207
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.40587043762207,21834700,-1.0162640235673854,19.791428429739817
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.804346084594727,44074500,1.9487136449569311,19.71714265005929
2012-10-18,19.700000762939453,19.790000915527344,18.88999938964844,18.979999542236328,18.907772064208984,52157400,-3.6548283899441487,19.538571221487864
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.927698135375977,34835000,0.0,19.44714273725237
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.24648094177246,32447300,0.6249944120647744,19.38571412222726
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.42579460144043,78381200,1.2987012987012987,19.382856913975306
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.141599655151367,228949900,-3.729795482105109,19.912856783185685
2012-10-25,23.290000915527344,23.309999465942383,22.46999931335449,22.559999465942383,22.47414970397949,76142000,-3.134398543961723,20.35285677228655
2012-10-26,22.399999618530277,22.8799991607666,21.8799991607666,21.940000534057617,21.85651206970215,73175800,-2.0535673763678464,20.647142682756698
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.11000061035156,21.0296688079834,99378200,1.392895868290687,20.9514285496303
2012-11-01,21.07999992370605,21.440000534057617,21.01000022888184,21.209999084472656,21.12928771972656,37713900,0.6166943132690017,21.267142704554967
2012-11-02,21.26000022888184,21.690000534057617,21.06999969482422,21.18000030517578,21.099403381347656,38344400,-0.37629314602441943,21.53285707746233
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.16913604736328,31806700,0.7108986531678213,21.78285707746233
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.089439392089844,29062700,-0.329565421744511,21.488571439470565
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.46999931335449,20.3921012878418,33396800,-1.8225470559365595,21.189999989100865
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.913928985595703,34254600,-2.582849292505663,20.911428451538086
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.136898040771484,42295500,-3.757515202410216,20.639999662126815
2012-11-12,19.149999618530277,20.170000076293945,18.8700008392334,20.06999969482422,19.993623733520508,67349200,4.804178039793349,20.477142606462753
2012-11-13,19.61000061035156,20.11000061035156,19.559999465942383,19.86000061035156,19.784423828125,71775100,1.2748597257464243,20.288571221487864
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.36000061035156,22.2749137878418,229751000,11.24378201985178,20.44714273725237
2012-11-15,22.34000015258789,22.5,21.649999618530277,22.170000076293945,22.085634231567383,78857700,-0.760967211874671,20.589999880109513
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.47034454345703,107182200,5.887638049179249,21.031428473336355
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.83278083801269,85021300,-4.340563639055751,21.449999945504324
2012-11-20,22.729999542236328,23.899999618530277,22.700000762939453,23.100000381469727,23.012094497680664,46655300,1.6278083884070123,22.005714416503906
2012-11-21,23.21999931335449,24.530000686645508,23.049999237060547,24.31999969482422,24.227453231811523,89862400,4.737297217907703,22.612857273646764
2012-11-23,24.57999992370605,24.68000030517578,23.8799991607666,24.0,23.90867042541504,29520900,-2.3596416822876933,23.204285757882253
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.84128761291504,123865000,4.009623009568175,23.715714318411692
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530277,26.05048942565918,85760600,0.422422039691029,24.284285681588308
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.36000061035156,26.259689331054688,49205600,1.6191213093558254,24.684285845075333
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.21603775024414,88759700,3.0943384710347877,25.312857219151088
2012-11-30,27.26000022888184,28.0,26.76000022888184,28.0,27.893451690673828,127049600,2.714599284317446,26.01285716465541
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,26.93710327148437,123526100,-3.428568158830915,26.401428767613
2012-12-04,27.059999465942383,27.76000022888184,26.68000030517578,27.459999084472656,27.35550308227539,72869200,1.478195219603428,26.895714351109095
2012-12-05,27.75,27.899999618530277,27.26000022888184,27.709999084472656,27.604551315307617,58976300,-0.14414744334177929,27.148571286882675
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.96999931335449,26.86736488342285,46001500,-2.5650324566236806,27.265714100428987
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.38538932800293,51751900,1.5515333617615419,27.427142551967076
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.734058380126957,50608500,2.4659553714117433,27.5014283316476
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.87352561950684,77099100,-0.32062755100238066,27.498571123395646
2012-12-12,28.0,28.13999938964844,27.3700008392334,27.57999992370605,27.475048065185547,46704200,-1.5000002724783887,27.575713838849747
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.13253593444824,81051600,2.3559246644995206,27.687142508370535
2012-12-14,28.18000030517578,28.32999992370605,26.76000022888184,26.809999465942383,26.70797538757324,91631600,-4.86160689991821,27.558571134294784
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.6482048034668,57742500,-0.07471220553480216,27.527142660958425
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530277,27.709999084472656,27.604551315307617,60512900,2.781899204262047,27.558571134294784
2012-12-19,27.82999992370605,28.21999931335449,26.950000762939453,27.40999984741211,27.305694580078125,61390300,-1.5091630522649726,27.49714251926967
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.36000061035156,27.25588607788086,35574800,-0.47289618715525134,27.408571243286133
2012-12-21,26.65999984741211,27.01000022888184,26.1200008392334,26.26000022888184,26.160070419311523,54555200,-1.500373671491592,27.219999858311244
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,26.82751846313477,28230100,1.6226426610406839,27.03285707746233
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.51000022888184,26.40911865234375,33175400,-1.9237900279469127,26.99000004359654
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,25.950868606567383,43481700,-1.8832392254914314,26.88999993460519
2012-12-28,25.479999542236328,26.11000061035156,25.149999618530277,25.90999984741211,25.811403274536133,56574800,1.6875993441954396,26.632857186453684
2012-12-31,26.200000762939453,26.989999771118164,26.11000061035156,26.6200008392334,26.518699645996094,60374500,1.6030536796321233,26.520000185285294
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.893451690673828,69846400,2.040814340536656,26.611428669520787
2013-01-03,27.8799991607666,28.46999931335449,27.59000015258789,27.770000457763672,27.664325714111328,63140600,-0.3945434229342535,26.82714298793248
2013-01-04,28.01000022888184,28.93000030517578,27.82999992370605,28.76000022888184,28.65055656433105,72715400,2.677615115570958,27.088571548461914
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530277,29.420000076293945,29.308046340942383,83781800,2.5444389287122977,27.50428581237793
2013-01-08,29.51000022888184,29.600000381469727,28.86000061035156,29.059999465942383,28.949413299560547,45871300,-1.524909384782162,27.934285845075333
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,30.47359275817871,104787700,3.100775442966772,28.602857317243302
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,31.180891036987305,95316400,2.2875779309294217,29.271428516932897
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.71999931335449,31.599292755126957,89598000,1.4066451951736405,29.80285699026925
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,30.832223892211918,98892800,-3.522447018757179,30.257142748151505
2013-01-15,30.63999938964844,31.709999084472656,29.8799991607666,30.100000381469727,29.98545837402344,173242600,-1.762398886865351,30.448571341378347
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,29.736408233642575,75332700,-1.1916541341041018,30.50999995640346
2013-01-17,30.07999992370605,30.420000076293945,30.030000686645508,30.13999938964844,30.025304794311523,40256700,0.19946631015482263,30.66428565979004
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,29.54713249206543,49631500,-2.1445055426696427,30.531428473336355
2013-01-22,29.75,30.88999938964844,29.739999771118164,30.729999542236328,30.613061904907227,55243300,3.2941161083574055,30.449999945504324
2013-01-23,31.100000381469727,31.5,30.799999237060547,30.81999969482422,30.70271873474121,48899800,-0.9003237402284415,30.321428571428573
2013-01-24,31.270000457763672,31.489999771118164,30.809999465942383,31.07999992370605,30.961729049682617,43845100,-0.6076128278739685,30.339999880109513
2013-01-25,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,31.419979095458984,54363600,0.4138843322087607,30.545714242117747
2013-01-28,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,32.346439361572266,59682500,1.850696598080889,30.920000076293945
2013-01-29,32.0,32.06999969482422,30.709999084472656,30.790000915527344,30.672832489013672,72976500,-3.781247138977051,31.01285743713379
2013-01-30,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,31.12112045288086,87682100,0.8392518809671601,31.23857171194894
2013-01-31,29.149999618530277,31.46999931335449,28.739999771118164,30.979999542236328,30.86210823059082,190744900,6.277872890752094,31.274285997663224
2013-02-01,31.01000022888184,31.020000457763672,29.6299991607666,29.729999542236328,29.61686515808105,85856700,-4.1277029255012865,31.11857169015067
2013-02-04,29.059999465942383,29.200000762939453,28.01000022888184,28.11000061035156,28.00303268432617,92362200,-3.2690945390559953,30.69428607395717
2013-02-05,28.26000022888184,28.959999084472656,28.040000915527344,28.63999938964844,28.5310115814209,47948200,1.3446537780924743,30.280000141688756
2013-02-06,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,28.939453125,38375900,1.0786341976728622,29.791428429739817
2013-02-07,29.11000061035156,29.149999618530277,28.270000457763672,28.649999618530277,28.54097366333008,34540100,-1.5802163592456433,29.485713958740238
2013-02-08,28.88999938964844,29.170000076293945,28.51000022888184,28.549999237060547,28.441354751586918,37708800,-1.1768783654239863,29.101428168160574
2013-02-11,28.61000061035156,28.68000030517578,28.040000915527344,28.26000022888184,28.1524600982666,37361800,-1.2233497867982697,28.71285683768136
2013-02-12,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,27.26584815979004,93498700,-1.0842039618119441,28.3757141658238
2013-02-13,27.36000061035156,28.31999969482422,27.309999465942383,27.90999984741211,27.803791046142575,50164000,2.010231084762696,28.347142628261025
2013-02-14,28.020000457763672,28.6299991607666,28.01000022888184,28.5,28.391544342041016,35615800,1.7130604368114195,28.3271427154541
2013-02-15,28.520000457763672,28.75,28.09000015258789,28.31999969482422,28.212230682373047,33109300,-0.7012649359372967,28.222857066563197
2013-02-19,28.229999542236328,29.07999992370605,28.1200008392334,28.93000030517578,28.81991004943848,49396400,2.4796343403836993,28.26285716465541
2013-02-20,28.920000076293945,29.049999237060547,28.32999992370605,28.459999084472656,28.35169792175293,42098200,-1.5905981694597473,28.25
2013-02-21,28.280000686645508,28.549999237060547,27.149999618530277,27.280000686645508,27.176189422607425,49642300,-3.5360678066469213,28.11000006539481
2013-02-22,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,27.026758193969727,36350200,-1.7740827790662623,28.075714111328125
2013-02-25,27.15999984741211,27.63999938964844,27.149999618530277,27.270000457763672,27.166229248046875,34652000,0.40500961328997837,27.984285627092635
2013-02-26,27.36000061035156,27.459999084472656,26.700000762939453,27.38999938964844,27.28577041625977,31611700,0.10964465872684293,27.825714111328125
2013-02-27,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,26.767749786376957,44319700,-1.7190903830701112,27.618571417672293
2013-02-28,26.84000015258789,27.299999237060547,26.34000015258789,27.25,27.146303176879883,83027800,1.527570212672214,27.378571374075754
2013-03-01,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,27.674285888671875,54064800,2.69871153484102,27.281428745814733
2013-03-04,27.76000022888184,28.059999465942383,27.440000534057617,27.71999931335449,27.61451530456543,32400700,-0.14409551584129102,27.344285692487443
2013-03-05,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,27.4152774810791,40622200,-1.2912435933984117,27.400000163487025
2013-03-06,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,27.345542907714844,33532600,-2.313165870840733,27.42571449279785
2013-03-07,27.56999969482422,28.68000030517578,27.46999931335449,28.57999992370605,28.47124290466309,74540200,3.663403119556226,27.595714569091797
2013-03-08,28.43000030517578,28.46999931335449,27.729999542236328,27.959999084472656,27.853599548339844,44198900,-1.653187533091794,27.751428604125977
2013-03-11,28.01000022888184,28.63999938964844,27.82999992370605,28.13999938964844,28.032915115356445,35642100,0.4641169571735885,27.878571374075754
2013-03-12,28.100000381469727,28.31999969482422,27.600000381469727,27.82999992370605,27.724096298217773,27569600,-0.9608557085348819,27.88571412222726
2013-03-13,27.6200008392334,27.649999618530277,26.920000076293945,27.07999992370605,26.976947784423828,39619500,-1.9551082516995868,27.79428563799177
2013-03-14,27.100000381469727,27.43000030517578,26.82999992370605,27.040000915527344,26.93710327148437,27646400,-0.22140024021331337,27.72571427481515
2013-03-15,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530277,26.548585891723636,31597400,-1.405849272889493,27.61142839704241
2013-03-18,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26.38919448852539,26653700,0.4550585061272759,27.312856946672714
2013-03-19,26.530000686645508,26.899999618530277,26.209999084472656,26.549999237060547,26.44896507263184,25254200,0.07538088917240698,27.11142839704241
2013-03-20,26.68000030517578,26.690000534057617,25.780000686645508,25.86000061035156,25.761592864990234,44006500,-3.073462089373165,26.785714285714285
